2023-08-07 18:44:38.5|Info|Bootstrap|Starting Prowlarr - /app/prowlarr/bin/Prowlarr - Version 1.8.1.3837
2023-08-07 18:44:38.6|Info|AppFolderInfo|Data directory is being overridden to [/config]
2023-08-07 18:44:38.7|Info|AppFolderInfo|Data directory is being overridden to [/config]
2023-08-07 18:44:38.9|Info|AppFolderInfo|Data directory is being overridden to [/config]
2023-08-07 18:44:39.0|Warn|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|No XML encryptor configured. Key {3362ec53-e659-4ffb-8118-1dd12b38551c} may be persisted to storage in unencrypted form.
2023-08-07 18:44:39.7|Info|MigrationController|*** Migrating data source=/config/prowlarr.db;cache size=-20000;datetimekind=Utc;journal mode=Wal;pooling=True;version=3 ***
2023-08-07 18:44:39.9|Info|FluentMigrator.Runner.MigrationRunner|VersionMigration migrating
2023-08-07 18:44:39.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2023-08-07 18:44:39.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable VersionInfo
2023-08-07 18:44:39.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "VersionInfo" ("Version" INTEGER NOT NULL)
2023-08-07 18:44:40.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0392367s
2023-08-07 18:44:40.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2023-08-07 18:44:40.0|Info|FluentMigrator.Runner.MigrationRunner|VersionMigration migrated
2023-08-07 18:44:40.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0592636s
2023-08-07 18:44:40.0|Info|FluentMigrator.Runner.MigrationRunner|VersionUniqueMigration migrating
2023-08-07 18:44:40.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2023-08-07 18:44:40.0|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex VersionInfo (Version)
2023-08-07 18:44:40.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "UC_Version" ON "VersionInfo" ("Version" ASC)
2023-08-07 18:44:40.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.008069s
2023-08-07 18:44:40.0|Info|FluentMigrator.Runner.MigrationRunner|AlterTable VersionInfo
2023-08-07 18:44:40.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003761s
2023-08-07 18:44:40.0|Info|FluentMigrator.Runner.MigrationRunner|CreateColumn VersionInfo AppliedOn DateTime
2023-08-07 18:44:40.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|ALTER TABLE "VersionInfo" ADD COLUMN "AppliedOn" DATETIME
2023-08-07 18:44:40.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0086482s
2023-08-07 18:44:40.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2023-08-07 18:44:40.1|Info|FluentMigrator.Runner.MigrationRunner|VersionUniqueMigration migrated
2023-08-07 18:44:40.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0233083s
2023-08-07 18:44:40.1|Info|FluentMigrator.Runner.MigrationRunner|VersionDescriptionMigration migrating
2023-08-07 18:44:40.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2023-08-07 18:44:40.1|Info|FluentMigrator.Runner.MigrationRunner|AlterTable VersionInfo
2023-08-07 18:44:40.1|Info|FluentMigrator.Runner.MigrationRunner|=> 8.71E-05s
